Loại,Tên,Công ty / Tổ chức,Số giấy phép,Địa chỉ tên miền,Trạng thái,URL chi tiết
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG QUẢNG CÁO CHÂN TRỜI MỚI,96/GP-BTTTT,https://www.topshare.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130252
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TẬP ĐOÀN MEEY LAND,95/GP-BTTTT,https://www.meeyshare.vn; www.meeyshare.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130286
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ VIVUVN,84/GP-BTTTT,https://www.vivuvn.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131252
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ FLALA,71/GP-BTTTT,https://www.Flala.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130636
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ GIÁO DỤC ANYLEARN,62/GP-BTTTT,https://www.anylearn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128502
Mạng Xã Hội,,CÔNG TY TNHH MTV GENPRESS,61/GP-BTTTT,https://www.langtuccau.com.vn; www.langtuccau.com,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129903
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ SUDO,63/GP-BTTTT,https://www.topz.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130200
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ PHÁT TRIỂN QUỐC TẾ KTS DES GROUP,58/GP-BTTTT,https://www.ktsdesgroup.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128129
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ VLIKE,56/GP-BTTTT,https://www.vlike.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130190
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ TRUYỀN THÔNG NEMO,60/GP-BTTTT,https://www.game6.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130216
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN KIZI,29/GP-BTTTT,https://www.kizi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130179
Mạng Xã Hội,,CÔNG TY CỔ PHẦN DOANH NGHIỆP XÃ HỘI FOOD SHARE,23/GP-BTTTT,https://www.foodshare.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130160
Mạng Xã Hội,,CÔNG TY CỔ PHẦN XÚC TIẾN ĐẦU TƯ THƯƠNG MẠI DỊCH VỤ TOÀN CẦU,12/GP-BTTTT,https://www.2kcn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130658
Mạng Xã Hội,,CÔNG TY TNHH ARTGO MEDIA,609/GP-BTTTT,https://www.zooxem.vn; www.zooxem.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130038
Mạng Xã Hội,,CÔNG TY CỔ PHẦN FCORP,610/GP-BTTTT,https://www.f247.vn; www.f247.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130265
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ CÔNG NGHỆ SỐ 3S QUỐC TẾ,589/GP-BTTTT,https://www.gioitre.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130709
Mạng Xã Hội,,CÔNG TY CỔ PHẦN REMAPS,592/GP-BTTTT,https://www.remaps.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128628
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC GITIHO VIỆT NAM,588/GP-BTTTT,https://www.gitiho.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128413
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ TRUYỀN THÔNG NAM VIỆT,591/GP-BTTTT,https://www.sentrip.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128702
Mạng Xã Hội,,CÔNG TY CỔ PHẦN WHITE SHARK,572/GP-BTTTT,https://www.lag.com.vn và www.lag.vn.,Đang hoạt động,https://giayphep.abei.gov.vn/s/130975
Mạng Xã Hội,,CÔNG TY CỔ PHẦN HOMETODAY,543/GP-BTTTT,https://www.hometoday.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130697
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ QUẢNG CÁO VÀ TRUYỀN THÔNG CHÂU Á,545/GP-BTTTT,https://www.elledecoration.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131259
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ QUẢNG CÁO VÀ TRUYỀN THÔNG CHÂU Á,546/GP-BTTTT,https://www.elleman.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129877
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ CAO IMAX,544/GP-BTTTT,https://www.imaxhitech.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130700
Mạng Xã Hội,,CÔNG TY CỔ PHẦN WIDDY,547/GP-BTTTT,https://www.widdy.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130715
Mạng Xã Hội,,CÔNG TY TNHH LEGALZONE,528/GP-BTTTT,https://www.Ttpl.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130695
Mạng Xã Hội,,CÔNG TY TNHH CRYPTODAY VIETNAM,497/GP-BTTTT,https://www.cryptoday.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130560
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BKAV,499/GP-BTTTT,https://www.vnr.net.vn; www.vnreview.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131269
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PRISMTECH,494/GP-BTTTT,https://www.prismtech.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130683
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VIETNAM NEW LIFESTYLE INCUBATION,493/GP-BTTTT,https://www.joyme.vn; www.joyme.io,Đang hoạt động,https://giayphep.abei.gov.vn/s/130514
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TẬP ĐOÀN VIỆT NAM LIFE,495/GP-BTTTT,https://www.mallbook.vn; www.mallbook.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130518
Mạng Xã Hội,,CÔNG TY CỔ PHẦN LIVEUP GROUP,488/GP-BTTTT,https://www.10up.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128694
Mạng Xã Hội,,CÔNG TY TNHH DSF VIỆT NAM,408/GP-BTTTT,https://www.farmersvietnam.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130442
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CỘNG ĐỒNG BẤT ĐỘNG SẢN RECBOOK,370/GP-BTTTT,https://www.recbook.vn; www.recbook.com; www.recbook.net; www.recbook.com.vn;,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128374
Mạng Xã Hội,,CÔNG TY CỔ PHẦN XFM,343/GP-BTTTT,https://www.zcast.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128688
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIẢI PHÁP TÀI CHÍNH IVND,308/GP-BTTTT,http://Stockbook.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128679
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ONE MOUNT REAL ESTATE,299/GP-BTTTT,https://www.onehousing.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130411
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VICTORY TECH,56/GP-BTTTT,https://www.viccom.net.vn; www.viccom.net,Đang hoạt động,https://giayphep.abei.gov.vn/s/131246
Mạng Xã Hội,,CÔNG TY CỔ PHẦN FCORP,73/GP-BTTTT,https://www.thodia247.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131243
Mạng Xã Hội,,"CÔNG TY TNHH CÔNG NGHỆ, DỊCH VỤ VÀ TRUYỀN THÔNG XE VIỆT",55/GP-BTTTT,https://www.autoblog.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130605
Mạng Xã Hội,,CÔNG TY CỔ PHẦN QUẢNG CÁO TRỰC TUYẾN 24H,51/GP-BTTTT,"https://www.viva24h.vn, www.viva24h.com.vn",Đang hoạt động,https://giayphep.abei.gov.vn/s/130611
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIÁO DỤC VINASTUDY VIỆT NAM,54/GP-BTTTT,https://www.vinastudy.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130615
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VIỄN THÔNG ASIM,47/GP-BTTTT,https://www.mangdidonglocal.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130613
Mạng Xã Hội,,CÔNG TY TNHH TUI MUA BÁN,58/GP-BTTTT,https://www.tuimuaban.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130513
Mạng Xã Hội,,TẠP CHÍ MỸ THUẬT ỨNG DỤNG,45/GP-BTTTT,https://www.depaz.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128886
Mạng Xã Hội,,CÔNG TY CỔ PHẦN XCORP,50/GP-BTTTT,https://www.chogia.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130603
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG KINH TẾ - XÃ HỘI,57/GP-BTTTT,https://www.vedepcs.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130318
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG NETCUT,38/GP-BTTTT,https://www.congdongmxh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129983
Mạng Xã Hội,,CÔNG TY TNHH DSF VIỆT NAM,13/GP-BTTTT,https://www.farmersvietnam.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129633
Mạng Xã Hội,,CÔNG TY TNHH TM DV TÀI CHÍNH TIÊU DÙNG,41/GP-BTTTT,https://www.tctd.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130440
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG LỐI SỐNG THƯỢNG LƯU,782/GP-BTTTT,https://www.luxlifestyle.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130213
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CHỨNG KHOÁN PINETREE,784/GP-BTTTT,https://www.pinex.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128358
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN GIÁO DỤC PHƯƠNG NAM,781/GP-BTTTT,https://www.phuongnamedu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131389
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG KINH TẾ - XÃ HỘI,764/GP-BTTTT,https://www.khatvongcs.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131387
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG KINH TẾ - XÃ HỘI,763/GP-BTTTT,https://www.vedepcs.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/128171
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VME,711/GP-BTTTT,https://www.gaka.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130719
Mạng Xã Hội,,CÔNG TY TNHH DIGITAL POWER MEDIA,712/GP-BTTTT,https://www.chichchoe.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131370
Mạng Xã Hội,,CÔNG TY TNHH TIN TỨC TRUYỀN THÔNG VNN,680/GP-BTTTT,https://www.truyenthongvnn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130199
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ CÔNG NGHỆ BIDATA,677/GP-BTTTT,https://www.bidata.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129574
Mạng Xã Hội,,CÔNG TY CỔ PHẦN MẠNG TRỰC TUYẾN META,582/GP-BTTTT,https://www.hoatieu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130625
Mạng Xã Hội,,TẠP CHÍ KIỂM SÁT,585/GP-BTTTT,https://www.kiemsat24h.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127996
Mạng Xã Hội,,CÔNG TY CỔ PHẦN JOBSGO,568/GP-BTTTT,https://www.jobsgo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129882
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TOPENLAND VIỆT NAM,565/GP-BTTTT,https://www.topenland.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129722
Mạng Xã Hội,,CÔNG TY TNHH CÔNG NGHỆ GIA ĐÌNH,557/GP-BTTTT,https://www.fbang.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130687
Mạng Xã Hội,www.download.vn,CÔNG TY CỔ PHẦN MẠNG TRỰC TUYẾN META,569/GP-BTTTT,https://www.download.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129534
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TƯ VẤN VÀ ĐẦU TƯ AN PHƯƠNG HÚC,558/GP-BTTTT,https://www.legalguru.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130701
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ VZONE GLOBAL,556/GP-BTTTT,https://www.vdiarybook.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130889
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRỤC TUYẾN META,570/GP-BTTTT,https://www.meta.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130545
Mạng Xã Hội,,CÔNG TY CỔ PHẦN DỊCH VỤ TRỰC TUYẾN AFK,564/GP-BTTTT,https://www.afkmobi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128906
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ FIRST AI,539/GP-BTTTT,https://www.hay1.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129690
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIÁO DỤC TÍCH HỢP TOÀN CẦU,524/GP-BTTTT,https://www.tuyensinh24h.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131228
Mạng Xã Hội,,CÔNG TY CỔ PHẦN THE A LIST VIỆT NAM,487/GP-BTTTT,https://www.theinfluencer.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131284
Mạng Xã Hội,,CÔNG TY CỔ PHẦN GIẢI TRÍ FREEDOM MIND,488/GP-BTTTT,https://www.singlemom.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130892
Mạng Xã Hội,,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,473/GP-BTTTT,https://www.checkinvn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130816
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VME,469/GP-BTTTT,https://www.games360.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/131297
Mạng Xã Hội,,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,464/GP-BTTTT,https://www.we25.vn; www.higenz.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127659
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ TK 25,468/GP-BTTTT,https://www.muagannha.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130882
Mạng Xã Hội,,CÔNG TY TNHH MTV THUỐC THÚ Y VÀ CHẾ PHẨM SINH HỌC VEMEDIM,467/GP-BTTTT,https://www.docabi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130820
Mạng Xã Hội,,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ KỸ THUẬT DIỆU PHÚC,447/GP-BTTTT,https://www.cellphones.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127706
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUYỀN THÔNG TÂN PHONG,444/GP-BTTTT,https://www.alobook.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130585
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN ỨNG DỤNG DI ĐỘNG SÁNG TẠO HỮU ÍCH,435/GP-BTTTT,https://www.vnduca.com.vn và www.duca.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131374
Mạng Xã Hội,,CÔNG TY CỔ PHẦN WHATCAR,419/GP-BTTTT,https://www.whatcar.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127978
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ TÀI CHÍNH ENCAPITAL,417/GP-BTTTT,https://wwwbovagau.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128033
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG NGÔI SAO MỚI,420/GP-BTTTT,https://www.mangbatdongsan.vn.,Đang hoạt động,https://giayphep.abei.gov.vn/s/131376
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG ĐỒNG HÀNH CÙNG BẠN ĐỌC,401/GP-BTTTT,https://www.diendandonghanh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130738
Mạng Xã Hội,,TỔNG CÔNG TY VIỄN THÔNG VIETTEL,393/GP-BTTTT,https://www.viettel.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129519
Mạng Xã Hội,,CÔNG TY TNHH MTV SANTA,394/GP-BTTTT,https://www.vieclamnhamay.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129048
Mạng Xã Hội,,CÔNG TY TNHH DỊCH VỤ PHẦN MỀM THIÊN BÌNH,396/GP-BTTTT,https://www.booyah.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130550
Mạng Xã Hội,,CÔNG TY CỔ PHẦN IONNET,395/GP-BTTTT,https://www.gotomarket.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129802
Mạng Xã Hội,,CÔNG TY TNHH MTV SANTA,394/GP-BTTTT,https://www.vieclamnhamay.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128495
Mạng Xã Hội,,CÔNG TY CỔ PHẦN HELLOJOB,349/GP-BTTTT,https://www.hellojob.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130879
Mạng Xã Hội,,CÔNG TY CỔ PHẦN WHITE SHARK,345/GP-BTTTT,https://www.lag.com.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/129764
Mạng Xã Hội,,CÔNG TY TNHH TƯ VẤN VÀ TRUYỀN THÔNG MHH,346/GP-BTTTT,https://www.truyenthongplus.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129159
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG NEWS VIỆT NAM,418/GP-BTTTT,https://www.noitoisong.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130704
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG ĐA PHƯƠNG TIỆN DIGIMOVE,330/GP-BTTTT,https://www.vnreport.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130773
Mạng Xã Hội,,CÔNG TY TNHH PROFIN,329/GP-BTTTT,https://www.profin.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130671
Mạng Xã Hội,,CÔNG TY CỔ PHẦN INVESTING VIỆT NAM,324/GP-BTTTT,https://www.vffi.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129475
Mạng Xã Hội,,CÔNG TY CỔ PHẦN DOANH NGHIỆP XÃ HỘI FOOD SHARE,304/GP-BTTTT,https://www.foodshare.vn,Ngừng hoạt động,https://giayphep.abei.gov.vn/s/130670
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ QUỐC TẾ MH SOLUTION,305/GP-BTTTT,https://www.noron.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128073
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ICT LIFE,292/GP-BTTTT,https://www.ictlife.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129129
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG NGÔI SAO XANH VIỆT NAM,284/GP-BTTTT,https://www.cudannet.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130691
Mạng Xã Hội,,CÔNG TY CỔ PHẦN UTO TECHNOLOGY,288/GP-BTTTT,https://www.jgooooo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129493
Mạng Xã Hội,,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN THƯƠNG MẠI TUẤN TÚ,285/GP-BTTTT,https://www.coinguon.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128089
Mạng Xã Hội,,CÔNG TY TNHH TRANG SAO,279/GP-BTTTT,https://www.sspotlight.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130924
Mạng Xã Hội,,CÔNG TY TNHH UTREND,278/GP-BTTTT,https://www.utrend.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128838
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PERFIN,254/GP-BTTTT,https://www.seeme.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127986
Mạng Xã Hội,,CÔNG TY CỔ PHẦN VIN3S,253/GP-BTTTT,https://www.vinpearl.info.vn; www.vinpearl.com,Đang hoạt động,https://giayphep.abei.gov.vn/s/130716
Mạng Xã Hội,,CÔNG TY TNHH BCTC,251/GP-BTTTT,https://www.congdongketoan.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128687
Mạng Xã Hội,,CÔNG TY CỔ PHẦN QUẢN LÝ ĐẦU TƯ STC,250/GP-BTTTT,https://www.froms.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131394
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ KHANG PHÚC,252/GP-BTTTT,http://welearning.com.vn; http://welearning.edu.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131232
Mạng Xã Hội,,CÔNG TY TNHH QUẢNG CÁO NAM BÌNH,231/GP-BTTTT,https://www.hifivn.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131393
Mạng Xã Hội,,CÔNG TY TNHH TẬP ĐOÀN CÔNG MẶT TRỜI,230/GP-BTTTT,https://www.food.com.vn; www.smileday.vn; www.ecook.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128173
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG VÀ GIẢI TRÍ EMERALD,229/GP-BTTTT,https://www.colorfullife.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130731
Mạng Xã Hội,,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN ĐẠI ĐỨC VIỆT,216/GP-BTTTT,https://www.findfriendslike.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128357
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TECHNOLOGY CONVERGENCE CORPORATION,190/GP-BTTTT,https://www.netalo.vn và www.galo.,Đang hoạt động,https://giayphep.abei.gov.vn/s/130733
Mạng Xã Hội,,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ TRUYỀN THÔNG NAM VIỆT,195/GP-BTTTT,https://www.vtvtravel.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128071
Mạng Xã Hội,,CÔNG TY TNHH VIETNAM TO TRAVEL,180/GP-BTTTT,https://www.vietnamtotravel.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131388
Mạng Xã Hội,,CÔNG TY CỔ PHẦN BOOKING KOL,182/GP-BTTTT,https://www.bookingkol.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129630
Mạng Xã Hội,,CÔNG TY CỔ PHẦN THẾ GIỚI PHƯƠNG TIỆN,181/GP-BTTTT,https://www.thegioiphuongtien.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130245
Mạng Xã Hội,,CÔNG TY TNHH ALIVE,173/GP-BTTTT,https://www.alive.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130509
Mạng Xã Hội,,CÔNG TY CỔ PHẦN SMART MARKETING COMMUNICATION,165/GP-BTTTT,https://www.bizedge.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131390
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ TRUYỀN THÔNG XMEDIA,163/GP-BTTTT,https://www.xemlien.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130354
Mạng Xã Hội,,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIÁO DỤC TTK VIỆT NAM,159/GP-BTTTT,https://www.mclass.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129696
Mạng Xã Hội,,TẠP CHÍ KINH TẾ MÔI TRƯỜNG,151/GP-BTTTT,https://www.vngreen.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129919
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TƯ VẤN VÀ GIẢI PHÁP BẤT ĐỘNG SẢN VNHOMES,122/GP-BTTTT,https://www.badosa.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130575
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG PHÁP LUẬT THỊ TRƯỜNG,123/GP-BTTTT,https://www.diendansongkhoe.vn; www.diendansacdep.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/129801
Mạng Xã Hội,,CÔNG TY TNHH TRUYỀN THÔNG GIẢI TRÍ TRANG KIM,95/GP-BTTTT,https://www.sayyoudo.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130706
Mạng Xã Hội,,CÔNG TY CỔ PHẦN NGUỒN LỰC CỘNG ĐỒNG,107/GP-BTTTT,https://www.webketoan.net.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130582
Mạng Xã Hội,,CÔNG TY TNHH GREEN CYBER VIỆT NAM,104/GP-BTTTT,https://www.bungbinh.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130334
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG SỐNG ĐẸP,93/GP-BTTTT,https://www.songdep.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130626
Mạng Xã Hội,,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DOANH NHÂN SÀI GÒN 247,111/GP-BTTTT,https://www.dnvn247.com.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/131271
Mạng Xã Hội,,CÔNG TY CỔ PHẦN PHÁT TRIỂN TRUYỀN THÔNG NGÔI SAO MỚI,108/GP-BTTTT,https://www.vnf.info.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/127960
Mạng Xã Hội,,CÔNG TY CỔ PHẦN NGHE NHÌN TOÀN CẦU,103/GP-BTTTT,https://www.avgplus.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/128841
Mạng Xã Hội,,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI TRUYỀN THÔNG BTE,82/GP-BTTTT,https://www.nguoitrongcay.vn,Đang hoạt động,https://giayphep.abei.gov.vn/s/130650
